order_id,customer_id,product_id,category,channel,quantity,unit_price,discount_pct,status,order_date,region,customer_age,is_new_customer,gross_revenue,discount_amount,net_revenue,year,month,quarter,week,day_of_week,is_revenue_positive
ORD-000152,CUST-1254,PROD-0196,Deportes,mobile,2,758.65,0.0,pending,2023-08-05,PUE,53,False,1517.3,0.0,1517.3,2023,8,3,31,Saturday,False
ORD-000153,CUST-1264,PROD-0141,Deportes,marketplace,3,3305.69,0.0,pending,2023-07-25,MTY,63,False,9917.07,0.0,9917.07,2023,7,3,30,Tuesday,False
ORD-000154,CUST-0547,PROD-0228,Deportes,social,1,3225.76,0.0,returned,2023-11-16,CDMX,23,True,3225.76,0.0,3225.76,2023,11,4,46,Thursday,False
ORD-000155,CUST-1241,PROD-0189,Deportes,mobile,5,176.57,20.0,returned,2024-02-13,CUN,25,False,882.8499999999999,176.57,706.28,2024,2,1,7,Tuesday,False
ORD-000156,CUST-1162,PROD-0006,Juguetes,web,1,3950.45,5.0,cancelled,2024-01-18,CUN,41,True,3950.45,197.5225,3752.9275,2024,1,1,3,Thursday,False
ORD-000157,CUST-1255,PROD-0062,Alimentos,social,8,4521.08,5.0,cancelled,2024-03-24,PUE,20,False,36168.64,1808.432,34360.208,2024,3,1,12,Sunday,False
ORD-000158,CUST-0473,PROD-0060,Libros,web,1,1373.71,5.0,returned,2024-06-13,QRO,21,False,1373.71,68.6855,1305.0245,2024,6,2,24,Thursday,False
ORD-000159,CUST-1222,PROD-0043,Juguetes,marketplace,1,4071.33,25.0,cancelled,2024-04-07,GDL,49,False,4071.33,1017.8325,3053.4975,2024,4,2,14,Sunday,False
ORD-000160,CUST-0476,PROD-0063,Belleza,mobile,2,457.91,20.0,pending,2023-05-04,PUE,18,True,915.82,183.16400000000002,732.6560000000001,2023,5,2,18,Thursday,False
ORD-000161,CUST-0473,PROD-0251,Deportes,web,2,3019.84,10.0,cancelled,2023-09-11,QRO,51,False,6039.68,603.9680000000001,5435.712,2023,9,3,37,Monday,False
ORD-000162,CUST-1408,PROD-0261,Libros,mobile,6,2453.95,0.0,pending,2023-08-19,GDL,62,False,14723.699999999999,0.0,14723.699999999999,2023,8,3,33,Saturday,False
ORD-000163,CUST-0054,PROD-0116,Hogar,social,7,2752.32,0.0,returned,2023-03-07,MTY,26,True,19266.24,0.0,19266.24,2023,3,1,10,Tuesday,False
ORD-000164,CUST-0736,PROD-0012,Alimentos,web,5,4634.72,20.0,completed,2023-12-13,CUN,29,False,23173.600000000002,4634.72,18538.88,2023,12,4,50,Wednesday,True
ORD-000165,CUST-0163,PROD-0294,Ropa,social,1,4363.01,5.0,pending,2023-01-22,QRO,27,False,4363.01,218.15050000000002,4144.8595000000005,2023,1,1,3,Sunday,False
ORD-000166,CUST-1410,PROD-0294,Alimentos,mobile,1,3936.16,0.0,completed,2023-08-24,QRO,27,False,3936.16,0.0,3936.16,2023,8,3,34,Thursday,True
ORD-000167,CUST-0977,PROD-0246,Belleza,web,3,1404.81,5.0,pending,2023-08-14,CDMX,67,True,4214.43,210.72150000000002,4003.7085,2023,8,3,33,Monday,False
ORD-000168,CUST-0275,PROD-0141,Libros,mobile,2,4563.5,20.0,returned,2023-01-08,PUE,61,True,9127.0,1825.4,7301.6,2023,1,1,1,Sunday,False
ORD-000169,CUST-1029,PROD-0049,Electronica,web,5,532.66,0.0,cancelled,2023-03-14,PUE,65,False,2663.2999999999997,0.0,2663.2999999999997,2023,3,1,11,Tuesday,False
ORD-000170,CUST-1239,PROD-0093,Deportes,mobile,6,4273.98,5.0,pending,2023-03-02,CUN,40,False,25643.879999999997,1282.194,24361.685999999998,2023,3,1,9,Thursday,False
ORD-000171,CUST-0961,PROD-0197,Deportes,social,7,1674.39,15.0,returned,2023-08-23,MTY,23,True,11720.730000000001,1758.1095,9962.6205,2023,8,3,34,Wednesday,False
ORD-000172,CUST-1459,PROD-0248,Juguetes,marketplace,4,316.17,5.0,completed,2023-03-11,CDMX,41,False,1264.68,63.23400000000001,1201.4460000000001,2023,3,1,10,Saturday,True
ORD-000173,CUST-1331,PROD-0223,Hogar,marketplace,7,3363.32,0.0,pending,2023-02-02,GDL,41,True,23543.24,0.0,23543.24,2023,2,1,5,Thursday,False
ORD-000174,CUST-0766,PROD-0153,Libros,mobile,8,1194.84,25.0,completed,2023-12-05,GDL,38,False,9558.72,2389.68,7169.039999999999,2023,12,4,49,Tuesday,True
ORD-000175,CUST-0377,PROD-0293,Libros,social,1,1255.68,25.0,cancelled,2023-03-14,GDL,59,False,1255.68,313.92,941.76,2023,3,1,11,Tuesday,False
ORD-000176,CUST-0794,PROD-0065,Hogar,mobile,6,1564.93,15.0,returned,2024-06-10,QRO,48,False,9389.58,1408.4370000000001,7981.143,2024,6,2,24,Monday,False
ORD-000177,CUST-1007,PROD-0051,Alimentos,web,8,365.24,10.0,completed,2023-09-01,CUN,64,False,2921.92,292.192,2629.728,2023,9,3,35,Friday,True
ORD-000178,CUST-0971,PROD-0167,Electronica,mobile,5,926.78,0.0,completed,2023-10-13,CDMX,58,True,4633.9,0.0,4633.9,2023,10,4,41,Friday,True
ORD-000179,CUST-0282,PROD-0033,Deportes,social,4,75.44,20.0,pending,2024-05-12,CUN,47,False,301.76,60.352,241.408,2024,5,2,19,Sunday,False
ORD-000180,CUST-0336,PROD-0276,Libros,mobile,2,2254.78,0.0,returned,2023-08-08,QRO,51,False,4509.56,0.0,4509.56,2023,8,3,32,Tuesday,False
ORD-000181,CUST-0396,PROD-0095,Hogar,marketplace,6,467.06,15.0,pending,2023-05-16,CUN,35,False,2802.36,420.35400000000004,2382.0060000000003,2023,5,2,20,Tuesday,False
ORD-000182,CUST-0464,PROD-0208,Belleza,mobile,6,3429.13,20.0,completed,2024-04-29,GDL,29,False,20574.78,4114.956,16459.824,2024,4,2,18,Monday,True
ORD-000183,CUST-0067,PROD-0011,Hogar,marketplace,1,1216.33,10.0,completed,2023-09-06,CUN,52,False,1216.33,121.633,1094.697,2023,9,3,36,Wednesday,True
ORD-000184,CUST-0837,PROD-0202,Libros,marketplace,9,4720.69,15.0,returned,2024-04-29,GDL,24,True,42486.21,6372.931500000001,36113.2785,2024,4,2,18,Monday,False
ORD-000185,CUST-0031,PROD-0285,Deportes,mobile,6,4362.7,15.0,completed,2024-02-21,MTY,58,False,26176.199999999997,3926.4299999999994,22249.769999999997,2024,2,1,8,Wednesday,True
ORD-000186,CUST-0553,PROD-0275,Hogar,mobile,3,1482.73,0.0,pending,2023-07-14,GDL,57,True,4448.1900000000005,0.0,4448.1900000000005,2023,7,3,28,Friday,False
ORD-000187,CUST-0846,PROD-0272,Libros,mobile,4,3926.92,10.0,returned,2023-04-07,QRO,42,True,15707.68,1570.7679999999998,14136.912,2023,4,2,14,Friday,False
ORD-000188,CUST-0456,PROD-0251,Juguetes,mobile,4,4026.06,0.0,pending,2023-04-10,GDL,23,False,16104.24,0.0,16104.24,2023,4,2,15,Monday,False
ORD-000189,CUST-1375,PROD-0033,Alimentos,mobile,3,4933.49,5.0,returned,2024-03-17,CUN,18,False,14800.47,740.0234999999999,14060.4465,2024,3,1,11,Sunday,False
ORD-000190,CUST-0416,PROD-0266,Deportes,social,3,3009.31,0.0,pending,2023-12-29,PUE,63,False,9027.93,0.0,9027.93,2023,12,4,52,Friday,False
ORD-000191,CUST-0419,PROD-0300,Hogar,mobile,3,455.73,5.0,completed,2024-03-09,PUE,33,True,1367.19,68.35950000000001,1298.8305,2024,3,1,10,Saturday,True
ORD-000192,CUST-0136,PROD-0276,Alimentos,mobile,4,3251.84,15.0,pending,2024-02-25,CDMX,65,False,13007.36,1951.1040000000003,11056.256000000001,2024,2,1,8,Sunday,False
ORD-000193,CUST-0363,PROD-0064,Juguetes,mobile,7,3143.65,25.0,returned,2024-04-23,GDL,21,False,22005.55,5501.3875,16504.1625,2024,4,2,17,Tuesday,False
ORD-000194,CUST-0900,PROD-0107,Electronica,web,4,3209.84,0.0,completed,2023-02-25,PUE,46,False,12839.36,0.0,12839.36,2023,2,1,8,Saturday,True
ORD-000195,CUST-1264,PROD-0061,Ropa,marketplace,9,1570.37,5.0,completed,2023-04-11,QRO,55,True,14133.329999999998,706.6664999999999,13426.663499999999,2023,4,2,15,Tuesday,True
ORD-000196,CUST-1004,PROD-0093,Ropa,marketplace,1,4305.41,5.0,cancelled,2023-03-04,GDL,64,False,4305.41,215.2705,4090.1394999999998,2023,3,1,9,Saturday,False
ORD-000197,CUST-1409,PROD-0093,Ropa,social,8,4799.39,25.0,pending,2024-02-17,PUE,45,False,38395.12,9598.78,28796.340000000004,2024,2,1,7,Saturday,False
ORD-000198,CUST-0666,PROD-0003,Electronica,mobile,7,1127.68,5.0,pending,2023-12-14,QRO,39,False,7893.76,394.68800000000005,7499.072,2023,12,4,50,Thursday,False
ORD-000199,CUST-0938,PROD-0285,Electronica,marketplace,2,486.35,10.0,completed,2023-04-22,MTY,25,True,972.7,97.27,875.4300000000001,2023,4,2,16,Saturday,True
ORD-000200,CUST-0506,PROD-0229,Electronica,mobile,8,1012.95,20.0,returned,2023-09-12,QRO,49,False,8103.6,1620.72,6482.88,2023,9,3,37,Tuesday,False
ORD-000201,CUST-0876,PROD-0161,Juguetes,mobile,1,4111.73,0.0,pending,2023-07-16,QRO,50,False,4111.73,0.0,4111.73,2023,7,3,28,Sunday,False
ORD-000202,CUST-0830,PROD-0063,Ropa,mobile,9,3399.39,20.0,cancelled,2023-07-14,CUN,30,False,30594.51,6118.901999999999,24475.608,2023,7,3,28,Friday,False
ORD-000203,CUST-0086,PROD-0021,Juguetes,social,9,3198.43,20.0,returned,2024-04-04,MTY,44,True,28785.87,5757.174,23028.696,2024,4,2,14,Thursday,False
ORD-000204,CUST-1246,PROD-0066,Juguetes,social,2,2038.88,20.0,completed,2023-05-24,GDL,35,True,4077.76,815.5520000000001,3262.208,2023,5,2,21,Wednesday,True
ORD-000205,CUST-0780,PROD-0295,Deportes,web,7,2910.25,0.0,returned,2024-03-08,GDL,35,False,20371.75,0.0,20371.75,2024,3,1,10,Friday,False
ORD-000206,CUST-1475,PROD-0106,Hogar,marketplace,3,1573.98,5.0,completed,2023-07-07,MTY,30,False,4721.9400000000005,236.09700000000004,4485.843000000001,2023,7,3,27,Friday,True
ORD-000207,CUST-0641,PROD-0083,Deportes,web,7,2412.14,20.0,cancelled,2023-10-13,GDL,39,False,16884.98,3376.9959999999996,13507.984,2023,10,4,41,Friday,False
ORD-000208,CUST-0808,PROD-0045,Belleza,social,9,3975.66,0.0,pending,2024-04-18,QRO,31,False,35780.94,0.0,35780.94,2024,4,2,16,Thursday,False
ORD-000209,CUST-1253,PROD-0288,Ropa,social,4,4907.15,10.0,returned,2023-09-13,PUE,28,True,19628.6,1962.86,17665.739999999998,2023,9,3,37,Wednesday,False
ORD-000210,CUST-1172,PROD-0132,Juguetes,web,1,4665.82,0.0,cancelled,2023-03-19,MTY,56,False,4665.82,0.0,4665.82,2023,3,1,11,Sunday,False
ORD-000211,CUST-1217,PROD-0018,Juguetes,web,2,4672.64,0.0,pending,2024-03-29,MTY,67,False,9345.28,0.0,9345.28,2024,3,1,13,Friday,False
ORD-000212,CUST-1099,PROD-0044,Alimentos,social,1,2041.01,5.0,pending,2023-04-11,MTY,39,False,2041.01,102.0505,1938.9595,2023,4,2,15,Tuesday,False
ORD-000213,CUST-1076,PROD-0064,Alimentos,web,5,2370.51,5.0,returned,2023-02-21,CUN,53,False,11852.550000000001,592.6275,11259.9225,2023,2,1,8,Tuesday,False
ORD-000214,CUST-1314,PROD-0260,Juguetes,mobile,5,3542.9,0.0,cancelled,2023-01-16,QRO,34,False,17714.5,0.0,17714.5,2023,1,1,3,Monday,False
ORD-000215,CUST-1443,PROD-0153,Hogar,social,7,4614.85,5.0,cancelled,2023-04-06,MTY,68,False,32303.950000000004,1615.1975000000002,30688.752500000002,2023,4,2,14,Thursday,False
ORD-000216,CUST-0079,PROD-0187,Belleza,social,9,752.87,5.0,returned,2023-08-31,GDL,49,False,6775.83,338.79150000000004,6437.0385,2023,8,3,35,Thursday,False
ORD-000217,CUST-1067,PROD-0279,Belleza,web,9,1556.0,10.0,returned,2023-06-20,CUN,31,False,14004.0,1400.4,12603.6,2023,6,2,25,Tuesday,False
ORD-000218,CUST-0224,PROD-0088,Ropa,mobile,3,739.27,10.0,pending,2024-02-21,CUN,59,True,2217.81,221.78099999999998,1996.029,2024,2,1,8,Wednesday,False
ORD-000219,CUST-0925,PROD-0217,Hogar,mobile,3,3079.44,5.0,cancelled,2024-05-12,PUE,46,False,9238.32,461.916,8776.404,2024,5,2,19,Sunday,False
ORD-000220,CUST-0936,PROD-0001,Hogar,social,3,1566.19,5.0,cancelled,2024-05-07,CUN,23,False,4698.57,234.92849999999999,4463.6415,2024,5,2,19,Tuesday,False
ORD-000221,CUST-0087,PROD-0128,Hogar,web,4,1664.23,0.0,pending,2023-08-07,CUN,67,False,6656.92,0.0,6656.92,2023,8,3,32,Monday,False
ORD-000222,CUST-0504,PROD-0154,Libros,web,8,401.03,5.0,returned,2024-02-15,QRO,21,True,3208.24,160.41199999999998,3047.828,2024,2,1,7,Thursday,False
ORD-000223,CUST-1063,PROD-0024,Ropa,web,6,1781.49,5.0,returned,2023-03-02,PUE,28,False,10688.94,534.447,10154.493,2023,3,1,9,Thursday,False
ORD-000224,CUST-1102,PROD-0266,Libros,social,8,4319.36,5.0,completed,2023-06-18,QRO,62,True,34554.88,1727.744,32827.136,2023,6,2,24,Sunday,True
ORD-000225,CUST-0811,PROD-0151,Hogar,web,1,1203.71,0.0,pending,2024-01-24,CDMX,57,True,1203.71,0.0,1203.71,2024,1,1,4,Wednesday,False
ORD-000226,CUST-0081,PROD-0274,Alimentos,mobile,8,3491.18,10.0,returned,2023-01-03,CDMX,27,False,27929.44,2792.9439999999995,25136.496,2023,1,1,1,Tuesday,False
ORD-000227,CUST-1143,PROD-0228,Belleza,social,4,3166.66,0.0,cancelled,2024-02-04,CDMX,45,False,12666.64,0.0,12666.64,2024,2,1,5,Sunday,False
ORD-000228,CUST-0794,PROD-0072,Deportes,web,1,4324.25,20.0,completed,2023-09-29,MTY,28,True,4324.25,864.85,3459.4,2023,9,3,39,Friday,True
ORD-000229,CUST-1058,PROD-0296,Ropa,marketplace,8,704.83,0.0,returned,2024-04-10,GDL,52,False,5638.64,0.0,5638.64,2024,4,2,15,Wednesday,False
ORD-000230,CUST-1292,PROD-0252,Hogar,mobile,4,4889.07,25.0,pending,2023-10-20,GDL,32,False,19556.28,4889.07,14667.21,2023,10,4,42,Friday,False
ORD-000231,CUST-0101,PROD-0161,Alimentos,mobile,6,2934.01,5.0,cancelled,2024-03-09,CDMX,25,True,17604.06,880.203,16723.857,2024,3,1,10,Saturday,False
ORD-000232,CUST-0389,PROD-0268,Ropa,web,8,4977.6,5.0,completed,2024-05-13,PUE,37,False,39820.8,1991.04,37829.76,2024,5,2,20,Monday,True
ORD-000233,CUST-0597,PROD-0181,Electronica,social,4,4562.0,0.0,completed,2023-06-08,MTY,67,False,18248.0,0.0,18248.0,2023,6,2,23,Thursday,True
ORD-000234,CUST-0901,PROD-0276,Hogar,social,3,1146.51,0.0,returned,2023-07-14,CDMX,38,False,3439.5299999999997,0.0,3439.5299999999997,2023,7,3,28,Friday,False
ORD-000235,CUST-0816,PROD-0262,Libros,marketplace,9,328.0,0.0,pending,2023-10-31,QRO,18,True,2952.0,0.0,2952.0,2023,10,4,44,Tuesday,False
ORD-000236,CUST-0624,PROD-0108,Alimentos,marketplace,3,1315.41,0.0,pending,2023-08-11,CUN,46,True,3946.2300000000005,0.0,3946.2300000000005,2023,8,3,32,Friday,False
ORD-000237,CUST-0586,PROD-0051,Libros,social,9,2661.44,10.0,cancelled,2023-03-01,QRO,41,False,23952.96,2395.296,21557.664,2023,3,1,9,Wednesday,False
ORD-000238,CUST-0945,PROD-0023,Alimentos,social,2,899.4,0.0,pending,2023-03-04,CDMX,47,False,1798.8,0.0,1798.8,2023,3,1,9,Saturday,False
ORD-000239,CUST-0341,PROD-0122,Hogar,mobile,2,878.93,15.0,completed,2023-11-18,MTY,57,False,1757.86,263.679,1494.181,2023,11,4,46,Saturday,True
ORD-000240,CUST-0866,PROD-0019,Electronica,marketplace,2,2339.84,0.0,pending,2023-02-28,QRO,52,False,4679.68,0.0,4679.68,2023,2,1,9,Tuesday,False
ORD-000241,CUST-0603,PROD-0097,Juguetes,social,6,214.68,20.0,pending,2023-02-21,PUE,50,True,1288.08,257.616,1030.464,2023,2,1,8,Tuesday,False
ORD-000242,CUST-1256,PROD-0073,Alimentos,marketplace,3,653.35,5.0,completed,2024-05-03,PUE,37,False,1960.0500000000002,98.0025,1862.0475000000001,2024,5,2,18,Friday,True
ORD-000243,CUST-0112,PROD-0154,Hogar,mobile,9,2108.51,0.0,pending,2024-05-29,CDMX,33,True,18976.590000000004,0.0,18976.590000000004,2024,5,2,22,Wednesday,False
ORD-000244,CUST-1414,PROD-0111,Alimentos,mobile,4,362.49,5.0,returned,2024-06-27,MTY,26,False,1449.96,72.498,1377.462,2024,6,2,26,Thursday,False
ORD-000245,CUST-1059,PROD-0069,Electronica,mobile,1,2013.94,0.0,returned,2023-06-11,MTY,48,False,2013.94,0.0,2013.94,2023,6,2,23,Sunday,False
ORD-000246,CUST-0292,PROD-0283,Alimentos,mobile,4,2396.33,0.0,cancelled,2023-02-28,CUN,34,False,9585.32,0.0,9585.32,2023,2,1,9,Tuesday,False
ORD-000247,CUST-0950,PROD-0111,Juguetes,mobile,1,2283.77,5.0,returned,2024-06-04,MTY,48,False,2283.77,114.1885,2169.5815,2024,6,2,23,Tuesday,False
ORD-000248,CUST-1324,PROD-0184,Juguetes,mobile,5,4352.42,10.0,completed,2023-03-24,QRO,65,False,21762.1,2176.21,19585.89,2023,3,1,12,Friday,True
ORD-000249,CUST-0926,PROD-0143,Ropa,mobile,4,2673.81,20.0,completed,2023-07-10,CUN,40,True,10695.24,2139.048,8556.192,2023,7,3,28,Monday,True
ORD-000250,CUST-0186,PROD-0066,Juguetes,web,8,2366.5,5.0,completed,2023-03-12,CUN,23,True,18932.0,946.6,17985.4,2023,3,1,10,Sunday,True
ORD-000251,CUST-1480,PROD-0217,Ropa,web,8,2083.01,25.0,pending,2023-03-11,CUN,47,False,16664.08,4166.02,12498.060000000001,2023,3,1,10,Saturday,False
ORD-000252,CUST-1026,PROD-0039,Hogar,marketplace,7,4097.24,20.0,completed,2023-08-29,CDMX,24,False,28680.68,5736.1359999999995,22944.544,2023,8,3,35,Tuesday,True
ORD-000253,CUST-0232,PROD-0282,Hogar,marketplace,3,4480.53,20.0,returned,2024-02-18,CUN,65,False,13441.59,2688.3179999999998,10753.272,2024,2,1,7,Sunday,False
ORD-000254,CUST-0369,PROD-0131,Belleza,mobile,1,4273.55,5.0,cancelled,2023-05-03,PUE,57,True,4273.55,213.6775,4059.8725000000004,2023,5,2,18,Wednesday,False
ORD-000255,CUST-1199,PROD-0134,Libros,marketplace,1,3384.06,0.0,completed,2023-09-10,CUN,59,False,3384.06,0.0,3384.06,2023,9,3,36,Sunday,True
ORD-000256,CUST-1426,PROD-0196,Hogar,mobile,3,729.94,0.0,completed,2023-02-10,GDL,63,False,2189.82,0.0,2189.82,2023,2,1,6,Friday,True
ORD-000257,CUST-1120,PROD-0084,Ropa,mobile,6,1420.51,10.0,pending,2023-03-25,PUE,28,True,8523.06,852.3059999999999,7670.754,2023,3,1,12,Saturday,False
ORD-000258,CUST-0278,PROD-0205,Deportes,mobile,7,278.01,5.0,returned,2024-03-05,QRO,51,False,1946.07,97.3035,1848.7665,2024,3,1,10,Tuesday,False
ORD-000259,CUST-0806,PROD-0234,Juguetes,marketplace,6,4657.58,0.0,cancelled,2024-06-19,PUE,29,False,27945.48,0.0,27945.48,2024,6,2,25,Wednesday,False
ORD-000260,CUST-0847,PROD-0043,Belleza,social,6,3320.95,5.0,completed,2023-11-20,QRO,69,True,19925.699999999997,996.2849999999999,18929.414999999997,2023,11,4,47,Monday,True
ORD-000261,CUST-0663,PROD-0131,Ropa,web,6,3744.5,0.0,completed,2023-09-25,CDMX,69,True,22467.0,0.0,22467.0,2023,9,3,39,Monday,True
ORD-000262,CUST-0924,PROD-0218,Juguetes,social,3,1592.28,10.0,returned,2023-07-29,GDL,62,True,4776.84,477.684,4299.156,2023,7,3,30,Saturday,False
ORD-000263,CUST-0052,PROD-0074,Alimentos,mobile,6,4235.98,0.0,returned,2023-11-18,MTY,64,True,25415.879999999997,0.0,25415.879999999997,2023,11,4,46,Saturday,False
ORD-000264,CUST-0367,PROD-0275,Electronica,marketplace,8,1335.04,10.0,returned,2023-09-02,QRO,44,False,10680.32,1068.032,9612.288,2023,9,3,35,Saturday,False
ORD-000265,CUST-0930,PROD-0105,Libros,mobile,2,58.14,15.0,cancelled,2023-09-29,CDMX,29,True,116.28,17.442,98.838,2023,9,3,39,Friday,False
ORD-000266,CUST-1209,PROD-0037,Hogar,marketplace,5,1913.25,0.0,cancelled,2024-02-10,CUN,30,True,9566.25,0.0,9566.25,2024,2,1,6,Saturday,False
ORD-000267,CUST-1460,PROD-0138,Juguetes,web,1,2875.27,5.0,returned,2023-05-15,GDL,25,False,2875.27,143.7635,2731.5065,2023,5,2,20,Monday,False
ORD-000268,CUST-0414,PROD-0099,Belleza,social,1,2419.59,15.0,pending,2023-11-04,CDMX,33,False,2419.59,362.93850000000003,2056.6515,2023,11,4,44,Saturday,False
ORD-000269,CUST-0932,PROD-0191,Deportes,mobile,5,4317.28,0.0,pending,2024-04-13,CUN,46,False,21586.399999999998,0.0,21586.399999999998,2024,4,2,15,Saturday,False
ORD-000270,CUST-0185,PROD-0289,Belleza,social,3,571.76,0.0,pending,2023-11-20,CUN,52,False,1715.28,0.0,1715.28,2023,11,4,47,Monday,False
ORD-000271,CUST-0513,PROD-0262,Electronica,mobile,4,2791.43,0.0,returned,2023-03-16,CUN,46,False,11165.72,0.0,11165.72,2023,3,1,11,Thursday,False
ORD-000272,CUST-0664,PROD-0084,Alimentos,web,3,2589.25,5.0,cancelled,2023-01-10,PUE,48,True,7767.75,388.3875,7379.3625,2023,1,1,2,Tuesday,False
ORD-000273,CUST-1417,PROD-0215,Juguetes,web,1,1442.9,5.0,completed,2024-04-14,GDL,30,False,1442.9,72.145,1370.755,2024,4,2,15,Sunday,True
ORD-000274,CUST-1329,PROD-0079,Hogar,web,1,4120.03,5.0,cancelled,2023-04-13,PUE,29,False,4120.03,206.00149999999996,3914.0285,2023,4,2,15,Thursday,False
ORD-000275,CUST-1458,PROD-0162,Electronica,marketplace,5,3776.6,5.0,completed,2023-03-17,GDL,68,False,18883.0,944.15,17938.85,2023,3,1,11,Friday,True
ORD-000276,CUST-0336,PROD-0223,Deportes,social,6,3677.65,0.0,cancelled,2023-08-07,CDMX,19,False,22065.9,0.0,22065.9,2023,8,3,32,Monday,False
ORD-000277,CUST-1472,PROD-0195,Belleza,social,3,4387.15,15.0,completed,2024-06-02,PUE,50,False,13161.449999999999,1974.2174999999997,11187.232499999998,2024,6,2,22,Sunday,True
ORD-000278,CUST-0254,PROD-0014,Belleza,marketplace,9,3627.78,0.0,completed,2023-09-29,GDL,25,False,32650.02,0.0,32650.02,2023,9,3,39,Friday,True
ORD-000279,CUST-0187,PROD-0127,Alimentos,web,5,1197.61,5.0,completed,2023-05-16,CUN,58,True,5988.049999999999,299.4025,5688.647499999999,2023,5,2,20,Tuesday,True
ORD-000280,CUST-0234,PROD-0040,Libros,mobile,8,3542.54,5.0,pending,2023-12-24,PUE,57,True,28340.32,1417.016,26923.304,2023,12,4,51,Sunday,False
ORD-000281,CUST-1447,PROD-0139,Juguetes,web,1,1573.13,10.0,pending,2023-03-12,PUE,66,False,1573.13,157.31300000000002,1415.817,2023,3,1,10,Sunday,False
ORD-000282,CUST-0921,PROD-0064,Electronica,social,5,1248.76,5.0,returned,2023-09-08,CUN,58,False,6243.8,312.19,5931.610000000001,2023,9,3,36,Friday,False
ORD-000283,CUST-1299,PROD-0273,Belleza,marketplace,3,411.37,10.0,completed,2024-01-14,CDMX,49,True,1234.1100000000001,123.41100000000002,1110.699,2024,1,1,2,Sunday,True
ORD-000284,CUST-0744,PROD-0057,Alimentos,mobile,1,3732.94,0.0,completed,2023-10-19,GDL,55,False,3732.94,0.0,3732.94,2023,10,4,42,Thursday,True
ORD-000285,CUST-0175,PROD-0281,Ropa,marketplace,4,3569.45,15.0,cancelled,2023-06-11,GDL,45,True,14277.8,2141.67,12136.13,2023,6,2,23,Sunday,False
ORD-000286,CUST-1073,PROD-0209,Juguetes,web,5,1210.77,5.0,completed,2024-03-24,GDL,32,True,6053.85,302.6925,5751.1575,2024,3,1,12,Sunday,True
ORD-000287,CUST-1449,PROD-0034,Electronica,marketplace,7,3759.43,5.0,completed,2023-11-06,MTY,40,False,26316.01,1315.8004999999998,25000.209499999997,2023,11,4,45,Monday,True
ORD-000288,CUST-0787,PROD-0169,Hogar,mobile,1,4593.31,5.0,pending,2024-06-25,QRO,41,True,4593.31,229.66550000000004,4363.6445,2024,6,2,26,Tuesday,False
ORD-000289,CUST-1489,PROD-0046,Electronica,web,3,584.74,15.0,completed,2023-01-09,MTY,30,True,1754.22,263.133,1491.087,2023,1,1,2,Monday,True
ORD-000290,CUST-1048,PROD-0186,Electronica,web,2,1201.55,5.0,cancelled,2023-11-03,CDMX,38,True,2403.1,120.155,2282.9449999999997,2023,11,4,44,Friday,False
ORD-000291,CUST-1254,PROD-0171,Belleza,mobile,9,3763.79,0.0,completed,2023-04-17,QRO,29,False,33874.11,0.0,33874.11,2023,4,2,16,Monday,True
ORD-000292,CUST-0328,PROD-0140,Libros,social,6,1408.81,10.0,completed,2023-05-18,CDMX,30,True,8452.86,845.2860000000001,7607.5740000000005,2023,5,2,20,Thursday,True
ORD-000293,CUST-0776,PROD-0075,Deportes,mobile,3,3142.09,10.0,completed,2023-09-28,GDL,56,False,9426.27,942.6270000000001,8483.643,2023,9,3,39,Thursday,True
ORD-000294,CUST-1128,PROD-0116,Alimentos,social,8,451.76,20.0,cancelled,2023-04-29,QRO,40,False,3614.08,722.816,2891.264,2023,4,2,17,Saturday,False
ORD-000295,CUST-0780,PROD-0141,Libros,web,8,2288.4,15.0,returned,2023-04-20,MTY,67,False,18307.2,2746.08,15561.12,2023,4,2,16,Thursday,False
ORD-000296,CUST-0090,PROD-0006,Libros,marketplace,2,3708.5,10.0,completed,2023-06-09,MTY,63,True,7417.0,741.7,6675.3,2023,6,2,23,Friday,True
ORD-000297,CUST-0350,PROD-0051,Electronica,social,6,3448.24,0.0,returned,2023-10-06,CUN,60,False,20689.44,0.0,20689.44,2023,10,4,40,Friday,False
ORD-000298,CUST-0687,PROD-0194,Belleza,mobile,7,4084.61,15.0,pending,2023-10-16,QRO,45,True,28592.27,4288.8405,24303.4295,2023,10,4,42,Monday,False
ORD-000299,CUST-1159,PROD-0114,Libros,social,2,4393.39,5.0,pending,2023-08-04,QRO,31,False,8786.78,439.339,8347.441,2023,8,3,31,Friday,False
ORD-000300,CUST-1351,PROD-0194,Juguetes,marketplace,2,3877.26,25.0,completed,2023-12-18,QRO,34,False,7754.52,1938.63,5815.89,2023,12,4,51,Monday,True
